origin,destination,distance [m],duration
PL033,PL110,258461,0.114675926
PL033,PL111,278205,0.129282407
PL033,PL112,220848,0.097835648
PL033,PL113,232481,0.100590278
PL033,PL114,109220,0.071956019
PL033,PL115,587046,0.259710648
PL033,PL116,256446,0.113101852
PL033,PL117,220669,0.100497685
PL033,PL118,421300,0.191423611
PL034,PL035,176198,0.08431713
PL034,PL036,290846,0.152696759
PL034,PL037,360074,0.178483796
PL034,PL040,149158,0.073599537
PL034,PL041,332971,0.141273148
PL034,PL043,439984,0.23125
PL034,PL044,317109,0.135509259
PL034,PL045,131021,0.059016204
PL034,PL046,168497,0.083159722
PL034,PL047,104235,0.055081019
PL034,PL048,213168,0.12662037
PL034,PL049,588226,0.284502315
PL034,PL050,114525,0.055462963
PL034,PL051,583329,0.280451389
PL034,PL052,297802,0.153321759
PL034,PL054,180804,0.11375
PL034,PL055,306495,0.171701389
PL034,PL056,109014,0.055740741
PL034,PL057,592574,0.308703704
PL034,PL058,326835,0.139803241
PL034,PL059,683866,0.326608796
PL034,PL060,80323,0.049872685
PL034,PL061,68315,0.040266204
PL034,PL062,90832,0.048136574
PL034,PL063,296279,0.143611111
PL034,PL064,93103,0.051990741
PL034,PL065,104991,0.056990741
PL034,PL066,90767,0.046493056
PL034,PL067,19154,0.018645833
PL034,PL068,277300,0.115856481
PL034,PL069,317181,0.132731481
PL034,PL070,136602,0.061666667
PL034,PL071,107433,0.058773148
PL034,PL072,72335,0.049722222
PL034,PL073,356845,0.171203704
PL034,PL074,100783,0.07537037
PL034,PL075,78638,0.048622685
PL034,PL076,114526,0.059456019
PL034,PL077,170369,0.107511574
PL034,PL078,227057,0.10875
PL034,PL079,128985,0.058599537
PL034,PL080,156563,0.070115741
PL034,PL081,89169,0.047488426
PL034,PL082,88180,0.047905093
PL034,PL083,350076,0.167349537
PL034,PL084,322054,0.140115741
PL034,PL085,200792,0.092476852
PL034,PL086,190846,0.09349537
PL034,PL088,312727,0.130162037
PL034,PL090,246168,0.116157407
PL034,PL091,202410,0.097476852
PL034,PL094,313038,0.130405093
PL034,PL095,89789,0.04912037
PL034,PL097,58614,0.034166667
PL034,PL098,349746,0.17255787
PL034,PL099,1482,0.003738426
PL034,PL100,301918,0.160196759
PL034,PL101,360193,0.151331019
PL034,PL102,48138,0.035856481
PL034,PL103,303520,0.126724537
PL034,PL104,65368,0.042349537
PL034,PL105,58383,0.046087963
PL034,PL106,61649,0.039618056
PL034,PL107,138639,0.065023148
PL034,PL109,380883,0.156423611
PL034,PL110,106605,0.057650463
PL034,PL111,251039,0.161898148
PL034,PL112,68991,0.040810185
PL034,PL113,80624,0.043564815
PL034,PL114,228703,0.108506944
PL034,PL115,654525,0.281400463
PL034,PL116,104589,0.056076389
PL034,PL117,68813,0.043472222
PL034,PL118,581012,0.242662037
PL035,PL036,329025,0.16537037
PL035,PL037,304809,0.154155093
PL035,PL040,191540,0.086898148
PL035,PL041,505146,0.205856481
PL035,PL043,372012,0.196284722
PL035,PL044,489284,0.200104167
PL035,PL045,303196,0.123611111
PL035,PL046,14137,0.015625
PL035,PL047,89292,0.047141204
PL035,PL048,117173,0.072731481
PL035,PL049,532961,0.260173611
PL035,PL050,286700,0.12005787
PL035,PL051,528064,0.256122685
PL035,PL052,307239,0.168738426
PL035,PL054,292393,0.149293981
PL035,PL055,156584,0.103194444
PL035,PL056,110821,0.051956019
PL035,PL057,588659,0.29244213
PL035,PL058,499010,0.204398148
PL035,PL059,628601,0.302280093
PL035,PL060,111499,0.054155093
PL035,PL061,116638,0.055185185
PL035,PL062,111043,0.05181713
PL035,PL063,105737,0.067060185
PL035,PL064,163961,0.074953704
PL035,PL065,123078,0.057569444
PL035,PL066,262942,0.111087963
PL035,PL067,162349,0.077824074
PL035,PL068,449475,0.180451389
PL035,PL069,489357,0.197326389
PL035,PL070,308777,0.12625
PL035,PL071,178291,0.081736111
PL035,PL072,180208,0.084016204
PL035,PL073,366283,0.18662037
PL035,PL074,169531,0.083599537
PL035,PL075,111585,0.056180556
PL035,PL076,78042,0.040011574
PL035,PL077,281278,0.143414352
PL035,PL078,323675,0.173425926
PL035,PL079,301160,0.123194444
PL035,PL080,328738,0.134710648
PL035,PL081,96186,0.045532407
PL035,PL082,99436,0.051400463
PL035,PL083,294811,0.143020833
PL035,PL084,494229,0.204710648
PL035,PL085,46448,0.025381944
PL035,PL086,363021,0.158090278
PL035,PL088,484903,0.194756944
PL035,PL090,332893,0.176099537
PL035,PL091,374585,0.162071759
PL035,PL094,485214,0.195
PL035,PL095,160647,0.072083333
PL035,PL097,129472,0.05712963
PL035,PL098,294481,0.148229167
PL035,PL099,181951,0.08349537
PL035,PL100,195037,0.102488426
PL035,PL101,532369,0.215925926
PL035,PL102,220313,0.100451389
PL035,PL103,475695,0.19130787
PL035,PL104,145451,0.066145833
PL035,PL105,130817,0.070300926
PL035,PL106,121983,0.062372685
PL035,PL107,310814,0.129606481
PL035,PL109,553058,0.221018519
PL035,PL110,109554,0.054479167
PL035,PL111,356830,0.194814815
PL035,PL112,129685,0.063240741
PL035,PL113,100835,0.04724537
PL035,PL114,324881,0.174398148
PL035,PL115,614939,0.288449074
PL035,PL116,107539,0.052893519
PL035,PL117,148498,0.071493056
PL035,PL118,753188,0.307256944
PL036,PL037,88341,0.042800926
PL036,PL040,169981,0.086550926
PL036,PL041,296589,0.122974537
PL036,PL043,180667,0.101446759
PL036,PL044,246470,0.1009375
PL036,PL045,317069,0.122800926
PL036,PL046,333996,0.16630787
PL036,PL047,263827,0.13087963
PL036,PL048,227671,0.106863426
PL036,PL049,316492,0.148831019
PL036,PL050,290749,0.12787037
PL036,PL051,311595,0.144768519
PL036,PL052,30159,0.020474537
PL036,PL054,106121,0.061493056
PL036,PL055,208312,0.110601852
PL036,PL056,249309,0.123252315
PL036,PL057,307714,0.162199074
PL036,PL058,290453,0.12150463
PL036,PL059,412133,0.190925926
PL036,PL060,269717,0.142662037
PL036,PL061,255600,0.128877315
PL036,PL062,244491,0.127199074
PL036,PL063,273980,0.144837963
PL036,PL064,310767,0.146921296
PL036,PL065,221945,0.114456019
PL036,PL066,292364,0.128194444
PL036,PL067,309339,0.150636574
PL036,PL068,463348,0.179652778
PL036,PL069,461559,0.192534722
PL036,PL070,288327,0.112280093
PL036,PL071,325097,0.153703704
PL036,PL072,201998,0.110902778
PL036,PL073,110195,0.052037037
PL036,PL074,183207,0.096030093
PL036,PL075,251987,0.125393519
PL036,PL076,295237,0.14474537
PL036,PL077,125350,0.0565625
PL036,PL078,223533,0.10943287
PL036,PL079,295492,0.114421296
PL036,PL080,342611,0.133900463
PL036,PL081,268193,0.13255787
PL036,PL082,248999,0.129965278
PL036,PL083,85044,0.036261574
PL036,PL084,251415,0.105543981
PL036,PL085,344382,0.174826389
PL036,PL086,376894,0.157291667
PL036,PL088,261135,0.111759259
PL036,PL090,187717,0.093032407
PL036,PL091,255141,0.127662037
PL036,PL094,242399,0.095833333
PL036,PL095,307453,0.144050926
PL036,PL097,276278,0.129085648
PL036,PL098,84873,0.041423611
PL036,PL099,292903,0.152488426
PL036,PL100,143047,0.069895833
PL036,PL101,230463,0.100335648
PL036,PL102,273421,0.13375
PL036,PL103,246790,0.099259259
PL036,PL104,292258,0.138113426
PL036,PL105,237073,0.121435185
PL036,PL106,248863,0.122013889
PL036,PL107,290364,0.115636574
PL036,PL109,346113,0.14337963
PL036,PL110,287013,0.142581019
PL036,PL111,146919,0.069409722
PL036,PL112,286656,0.135729167
PL036,PL113,253951,0.131458333
PL036,PL114,216023,0.109351852
PL036,PL115,333994,0.158194444
PL036,PL116,284998,0.141006944
PL036,PL117,295487,0.144305556
PL036,PL118,587001,0.23775463
PL037,PL040,217087,0.108425926
PL037,PL041,362311,0.148703704
PL037,PL043,96282,0.069236111
PL037,PL044,312192,0.126666667
PL037,PL045,382791,0.148541667
PL037,PL046,310876,0.158344907
PL037,PL047,310933,0.15275463
PL037,PL048,204551,0.098900463
PL037,PL049,236622,0.118993056
PL037,PL050,356471,0.153599537
PL037,PL051,231725,0.11494213
PL037,PL052,118364,0.061041667
PL037,PL054,171843,0.087222222
PL037,PL055,185192,0.102638889
PL037,PL056,296415,0.145127315
PL037,PL057,293857,0.151736111
PL037,PL058,356174,0.147233796
PL037,PL059,332263,0.161087963
PL037,PL060,316824,0.164537037
PL037,PL061,302706,0.150752315
PL037,PL062,291597,0.149074074
PL037,PL063,250860,0.136875
PL037,PL064,357874,0.168796296
PL037,PL065,269052,0.136331019
PL037,PL066,358086,0.153923611
PL037,PL067,356445,0.172511574
PL037,PL068,529070,0.205381944
PL037,PL069,527281,0.218263889
PL037,PL070,354049,0.138020833
PL037,PL071,372204,0.175578704
PL037,PL072,249104,0.132777778
PL037,PL073,222231,0.087465278
PL037,PL074,230314,0.117905093
PL037,PL075,299093,0.147268519
PL037,PL076,342343,0.16662037
PL037,PL077,191072,0.082303241
PL037,PL078,289254,0.135162037
PL037,PL079,361214,0.140150463
PL037,PL080,408333,0.15962963
PL037,PL081,315300,0.15443287
PL037,PL082,296105,0.151840278
PL037,PL083,35615,0.020335648
PL037,PL084,317137,0.131273148
PL037,PL085,321262,0.166863426
PL037,PL086,442616,0.183020833
PL037,PL088,326857,0.137488426
PL037,PL090,253439,0.118761574
PL037,PL091,320863,0.153391204
PL037,PL094,308121,0.1215625
PL037,PL095,354560,0.165925926
PL037,PL097,323385,0.150960648
PL037,PL098,9331,0.01599537
PL037,PL099,365247,0.175590278
PL037,PL100,119927,0.06193287
PL037,PL101,296185,0.126076389
PL037,PL102,339143,0.159479167
PL037,PL103,312512,0.124988426
PL037,PL104,339364,0.159988426
PL037,PL105,284180,0.143310185
PL037,PL106,295970,0.143888889
PL037,PL107,356086,0.141377315
PL037,PL109,411835,0.16912037
PL037,PL110,334119,0.164456019
PL037,PL111,212640,0.095138889
PL037,PL112,333762,0.157604167
PL037,PL113,301058,0.153333333
PL037,PL114,281745,0.135092593
PL037,PL115,320136,0.147731481
PL037,PL116,332104,0.162881944
PL037,PL117,342594,0.166180556
PL037,PL118,652723,0.263483796
PL040,PL041,375107,0.1715625
PL040,PL043,296573,0.164224537
PL040,PL044,324987,0.149525463
PL040,PL045,233682,0.1121875
PL040,PL046,185048,0.088854167
PL040,PL047,99667,0.051296296
PL040,PL048,106383,0.067847222
PL040,PL049,444815,0.217476852
PL040,PL050,258729,0.110694444
PL040,PL051,439918,0.213425926
PL040,PL052,175846,0.091921296
PL040,PL054,106605,0.068634259
PL040,PL055,188405,0.123819444
PL040,PL056,85149,0.043668981
PL040,PL057,470618,0.247303241
PL040,PL058,368970,0.170092593
PL040,PL059,540456,0.259583333
PL040,PL060,105557,0.06306713
PL040,PL061,91440,0.049282407
PL040,PL062,80331,0.047615741
PL040,PL063,187372,0.119780093
PL040,PL064,146607,0.067337963
PL040,PL065,57785,0.034872685
PL040,PL066,234971,0.101724537
PL040,PL067,145179,0.071053241
PL040,PL068,379961,0.169027778
PL040,PL069,419843,0.185902778
PL040,PL070,204940,0.101666667
PL040,PL071,160938,0.07412037
PL040,PL072,37838,0.031319444
PL040,PL073,234889,0.109803241
PL040,PL074,14970,0.013321759
PL040,PL075,87827,0.045810185
PL040,PL076,131077,0.065162037
PL040,PL077,95491,0.062743056
PL040,PL078,167625,0.099502315
PL040,PL079,212105,0.103796296
PL040,PL080,259224,0.123275463
PL040,PL081,104033,0.052962963
PL040,PL082,84839,0.050381944
PL040,PL083,206665,0.100324074
PL040,PL084,329932,0.154131944
PL040,PL085,217343,0.098171296
PL040,PL086,293507,0.146666667
PL040,PL088,339652,0.160347222
PL040,PL090,152905,0.100671296
PL040,PL091,192107,0.11556713
PL040,PL094,320917,0.144421296
PL040,PL095,143293,0.064467593
PL040,PL097,112118,0.049502315
PL040,PL098,206335,0.105532407
PL040,PL099,153980,0.074131944
PL040,PL100,163861,0.102025463
PL040,PL101,308980,0.148935185
PL040,PL102,111292,0.076793981
PL040,PL103,325307,0.147847222
PL040,PL104,128098,0.058518519
PL040,PL105,72913,0.041851852
PL040,PL106,84703,0.042430556
PL040,PL107,206977,0.105023148
PL040,PL109,424631,0.191979167
PL040,PL110,122853,0.062997685
PL040,PL111,225436,0.117997685
PL040,PL112,122496,0.056145833
PL040,PL113,89791,0.051863426
PL040,PL114,168831,0.100474537
PL040,PL115,532568,0.22
PL040,PL116,120838,0.061423611
PL040,PL117,131327,0.064722222
PL040,PL118,665518,0.286342593
PL041,PL043,454730,0.20744213
PL041,PL044,67961,0.040671296
PL041,PL045,233342,0.09931713
PL041,PL046,498670,0.204849537
PL041,PL047,434408,0.176770833
PL041,PL048,406533,0.189502315
PL041,PL049,590554,0.254826389
PL041,PL050,218904,0.104733796
PL041,PL051,585657,0.250775463
PL041,PL052,253210,0.121516204
PL041,PL054,239072,0.111319444
PL041,PL055,482375,0.216608796
PL041,PL056,439187,0.177430556
PL041,PL057,428817,0.24255787
PL041,PL058,20250,0.01724537
PL041,PL059,686195,0.29693287
PL041,PL060,410496,0.1715625
PL041,PL061,398488,0.161944444
PL041,PL062,421005,0.169826389
PL041,PL063,489210,0.242210648
PL041,PL064,423276,0.173680556
PL041,PL065,435164,0.178668981
PL041,PL066,262620,0.114525463
PL041,PL067,348613,0.151018519
PL041,PL068,216247,0.106631944
PL041,PL069,239436,0.116377315
PL041,PL070,202655,0.087430556
PL041,PL071,437606,0.180462963
PL041,PL072,383317,0.175740741
PL041,PL073,178719,0.109328704
PL041,PL074,388201,0.176736111
PL041,PL075,408811,0.170300926
PL041,PL076,444699,0.181145833
PL041,PL077,247826,0.117152778
PL041,PL078,166682,0.098923611
PL041,PL079,211765,0.0909375
PL041,PL080,258885,0.110416667
PL041,PL081,419342,0.169178241
PL041,PL082,418353,0.169583333
PL041,PL083,359107,0.142268519
PL041,PL084,36043,0.025833333
PL041,PL085,530965,0.214155093
PL041,PL086,293167,0.13380787
PL041,PL088,39100,0.025150463
PL041,PL090,195358,0.09787037
PL041,PL091,188504,0.092650463
PL041,PL094,63891,0.03556713
PL041,PL095,419962,0.170810185
PL041,PL097,388787,0.155844907
PL041,PL098,358935,0.147430556
PL041,PL099,333350,0.1390625
PL041,PL100,417110,0.175902778
PL041,PL101,64946,0.045381944
PL041,PL102,313101,0.1334375
PL041,PL103,54372,0.031875
PL041,PL104,395540,0.164027778
PL041,PL105,401156,0.168726852
PL041,PL106,391822,0.161296296
PL041,PL107,204692,0.090787037
PL041,PL109,79266,0.054328704
PL041,PL110,436777,0.179340278
PL041,PL111,172927,0.085393519
PL041,PL112,399164,0.162488426
PL041,PL113,410797,0.16525463
PL041,PL114,165602,0.096539352
PL041,PL115,377823,0.186539352
PL041,PL116,434762,0.177766204
PL041,PL117,398985,0.165150463
PL041,PL118,315334,0.15962963
PL043,PL044,403001,0.183321759
PL043,PL045,473600,0.205196759
PL043,PL046,377584,0.197037037
PL043,PL047,390476,0.204282407
PL043,PL048,271259,0.137592593
PL043,PL049,134627,0.085775463
PL043,PL050,447280,0.21025463
PL043,PL051,128439,0.080138889
PL043,PL052,209174,0.117696759
PL043,PL054,262652,0.143877315
PL043,PL055,189619,0.118611111
PL043,PL056,375958,0.196655093
PL043,PL057,265248,0.17193287
PL043,PL058,446984,0.203888889
PL043,PL059,309761,0.175983796
PL043,PL060,396366,0.216053241
PL043,PL061,382249,0.202268519
PL043,PL062,371140,0.200601852
PL043,PL063,257816,0.159050926
PL043,PL064,437416,0.220324074
PL043,PL065,348594,0.187858796
PL043,PL066,448895,0.210578704
PL043,PL067,435988,0.224039352
PL043,PL068,619879,0.262037037
PL043,PL069,618090,0.274918981
PL043,PL070,444858,0.194675926
PL043,PL071,451746,0.227106481
PL043,PL072,328647,0.184305556
PL043,PL073,313041,0.144131944
PL043,PL074,309856,0.16943287
PL043,PL075,378636,0.198796296
PL043,PL076,401973,0.208483796
PL043,PL077,281881,0.138958333
PL043,PL078,380064,0.19181713
PL043,PL079,452023,0.196805556
PL043,PL080,499142,0.216284722
PL043,PL081,394842,0.205949074
PL043,PL082,375648,0.203368056
PL043,PL083,100735,0.067071759
PL043,PL084,407946,0.187928241
PL043,PL085,387969,0.205555556
PL043,PL086,533425,0.239675926
PL043,PL088,417666,0.194143519
PL043,PL090,344248,0.175416667
PL043,PL091,411672,0.210046296
PL043,PL094,398930,0.178217593
PL043,PL095,434102,0.217453704
PL043,PL097,402927,0.202488426
PL043,PL098,93807,0.066331019
PL043,PL099,444789,0.227118056
PL043,PL100,186635,0.100625
PL043,PL101,386994,0.182731481
PL043,PL102,429952,0.216134259
PL043,PL103,403321,0.181643519
PL043,PL104,418907,0.21150463
PL043,PL105,363722,0.194837963
PL043,PL106,375512,0.195416667
PL043,PL107,446895,0.198032407
PL043,PL109,502644,0.225775463
PL043,PL110,413662,0.215983796
PL043,PL111,303449,0.151793981
PL043,PL112,413305,0.209131944
PL043,PL113,380600,0.204849537
PL043,PL114,372554,0.191747685
PL043,PL115,382162,0.197962963
PL043,PL116,411647,0.214409722
PL043,PL117,422136,0.217708333
PL043,PL118,743532,0.320138889
PL044,PL045,216714,0.091631944
PL044,PL046,482041,0.197152778
PL044,PL047,417779,0.169074074
PL044,PL048,356184,0.16587963
PL044,PL049,540205,0.231203704
PL044,PL050,202275,0.097048611
PL044,PL051,535308,0.227152778
PL044,PL052,202861,0.097893519
PL044,PL054,188723,0.087696759
PL044,PL055,432025,0.192986111
PL044,PL056,422558,0.169733796
PL044,PL057,434449,0.237523148
PL044,PL058,60027,0.03650463
PL044,PL059,635846,0.273310185
PL044,PL060,393868,0.163865741
PL044,PL061,381859,0.154247685
PL044,PL062,404376,0.16212963
PL044,PL063,438861,0.218587963
PL044,PL064,406647,0.165983796
PL044,PL065,376590,0.171539352
PL044,PL066,245991,0.106840278
PL044,PL067,331984,0.143333333
PL044,PL068,207944,0.097789352
PL044,PL069,231133,0.107534722
PL044,PL070,186027,0.07974537
PL044,PL071,420977,0.172766204
PL044,PL072,267814,0.162800926
PL044,PL073,174470,0.096805556
PL044,PL074,337852,0.153113426
PL044,PL075,392183,0.162615741
PL044,PL076,428070,0.173449074
PL044,PL077,197477,0.093530093
PL044,PL078,111309,0.073738426
PL044,PL079,195136,0.083240741
PL044,PL080,242256,0.102719907
PL044,PL081,402713,0.161481481
PL044,PL082,401724,0.161898148
PL044,PL083,308757,0.118634259
PL044,PL084,16518,0.018784722
PL044,PL085,514336,0.206469907
PL044,PL086,276539,0.126111111
PL044,PL088,19669,0.024953704
PL044,PL090,145009,0.074247685
PL044,PL091,100222,0.067719907
PL044,PL094,7503,0.009074074
PL044,PL095,403333,0.163113426
PL044,PL097,372158,0.148148148
PL044,PL098,308586,0.123796296
PL044,PL099,316721,0.131377315
PL044,PL100,366760,0.152280093
PL044,PL101,60697,0.032858796
PL044,PL102,296472,0.125752315
PL044,PL103,16364,0.014259259
PL044,PL104,378912,0.156342593
PL044,PL105,384527,0.161030093
PL044,PL106,375193,0.153611111
PL044,PL107,188064,0.083101852
PL044,PL109,115687,0.05837963
PL044,PL110,420149,0.171643519
PL044,PL111,122578,0.061770833
PL044,PL112,382535,0.154803241
PL044,PL113,394168,0.15755787
PL044,PL114,110228,0.071354167
PL044,PL115,431418,0.192199074
PL044,PL116,418134,0.170069444
PL044,PL117,382357,0.157465278
PL044,PL118,356575,0.15275463
PL045,PL046,296113,0.1225
PL045,PL047,231851,0.094409722
PL045,PL048,320956,0.163622685
PL045,PL049,611122,0.253483796
PL045,PL050,30194,0.023194444
PL045,PL051,606225,0.249421296
PL045,PL052,324450,0.123599537
PL045,PL054,207452,0.084027778
PL045,PL055,412954,0.200983796
PL045,PL056,236630,0.095081019
PL045,PL057,619222,0.278969907
PL045,PL058,227927,0.098518519
PL045,PL059,706762,0.295578704
PL045,PL060,207940,0.089212963
PL045,PL061,195931,0.079594907
PL045,PL062,218449,0.087465278
PL045,PL063,423896,0.182951389
PL045,PL064,220719,0.091331019
PL045,PL065,232607,0.096319444
PL045,PL066,60063,0.032175926
PL045,PL067,146057,0.068668981
PL045,PL068,151358,0.06375
PL045,PL069,191239,0.080625
PL045,PL070,37694,0.02037037
PL045,PL071,235050,0.098113426
PL045,PL072,180760,0.093391204
PL045,PL073,383493,0.141469907
PL045,PL074,265928,0.113344907
PL045,PL075,206255,0.087951389
PL045,PL076,242142,0.098796296
PL045,PL077,197017,0.077789352
PL045,PL078,128149,0.067453704
PL045,PL079,30077,0.017314815
PL045,PL080,30621,0.018009259
PL045,PL081,216785,0.086828704
PL045,PL082,215796,0.087233796
PL045,PL083,379674,0.140914352
PL045,PL084,223147,0.098831019
PL045,PL085,328409,0.131805556
PL045,PL086,64904,0.041388889
PL045,PL088,213820,0.088877315
PL045,PL090,147261,0.074872685
PL045,PL091,103502,0.05619213
PL045,PL094,214131,0.08912037
PL045,PL095,217405,0.088460648
PL045,PL097,186231,0.07349537
PL045,PL098,379503,0.146076389
PL045,PL099,130794,0.056712963
PL045,PL100,368827,0.163726852
PL045,PL101,261286,0.110046296
PL045,PL102,110545,0.051087963
PL045,PL103,204612,0.085428241
PL045,PL104,192984,0.081678241
PL045,PL105,198599,0.086365741
PL045,PL106,189265,0.078946759
PL045,PL107,39731,0.023726852
PL045,PL109,254941,0.10431713
PL045,PL110,234221,0.096990741
PL045,PL111,222817,0.125358796
PL045,PL112,196608,0.080138889
PL045,PL113,208240,0.082905093
PL045,PL114,129795,0.067222222
PL045,PL115,681172,0.251678241
PL045,PL116,232206,0.095405093
PL045,PL117,196429,0.082800926
PL045,PL118,455070,0.190555556
PL046,PL047,81134,0.045625
PL046,PL048,125825,0.080393519
PL046,PL049,541613,0.267835648
PL046,PL050,278542,0.118530093
PL046,PL051,536716,0.263784722
PL046,PL052,353480,0.170717593
PL046,PL054,284235,0.147777778
PL046,PL055,168691,0.113703704
PL046,PL056,102663,0.050439815
PL046,PL057,597312,0.300104167
PL046,PL058,490852,0.20287037
PL046,PL059,637254,0.30994213
PL046,PL060,103341,0.052638889
PL046,PL061,108480,0.053657407
PL046,PL062,102885,0.050289352
PL046,PL063,117844,0.077569444
PL046,PL064,155803,0.073425926
PL046,PL065,114920,0.056041667
PL046,PL066,254784,0.109560185
PL046,PL067,154191,0.076296296
PL046,PL068,441317,0.178923611
PL046,PL069,481199,0.195798611
PL046,PL070,300619,0.124733796
PL046,PL071,170133,0.080208333
PL046,PL072,172050,0.082488426
PL046,PL073,412523,0.188599537
PL046,PL074,161373,0.082071759
PL046,PL075,103427,0.054652778
PL046,PL076,69884,0.038483796
PL046,PL077,273120,0.141886574
PL046,PL078,315517,0.171898148
PL046,PL079,293002,0.121666667
PL046,PL080,320580,0.13318287
PL046,PL081,88028,0.04400463
PL046,PL082,91278,0.049872685
PL046,PL083,303464,0.15068287
PL046,PL084,486071,0.20318287
PL046,PL085,44753,0.026226852
PL046,PL086,354863,0.1565625
PL046,PL088,476745,0.193229167
PL046,PL090,324735,0.174571759
PL046,PL091,366427,0.160543981
PL046,PL094,477056,0.193472222
PL046,PL095,152489,0.070555556
PL046,PL097,121314,0.055601852
PL046,PL098,303133,0.155891204
PL046,PL099,173793,0.081967593
PL046,PL100,203690,0.110150463
PL046,PL101,524211,0.214398148
PL046,PL102,212155,0.098923611
PL046,PL103,467537,0.189791667
PL046,PL104,137293,0.064618056
PL046,PL105,122659,0.068773148
PL046,PL106,113825,0.060844907
PL046,PL107,302656,0.128090278
PL046,PL109,544900,0.219490741
PL046,PL110,101396,0.052951389
PL046,PL111,403070,0.196793981
PL046,PL112,121527,0.061712963
PL046,PL113,92677,0.045717593
PL046,PL114,316723,0.17287037
PL046,PL115,623592,0.296111111
PL046,PL116,99381,0.051365741
PL046,PL117,140340,0.069965278
PL046,PL118,745030,0.305729167
PL047,PL048,131945,0.087928241
PL047,PL049,535958,0.259224537
PL047,PL050,214465,0.090798611
PL047,PL051,531061,0.255173611
PL047,PL052,266989,0.133668981
PL047,PL054,197744,0.110717593
PL047,PL055,227608,0.128831019
PL047,PL056,16172,0.01337963
PL047,PL057,561761,0.289050926
PL047,PL058,426775,0.175138889
PL047,PL059,631599,0.301331019
PL047,PL060,39046,0.024606481
PL047,PL061,37616,0.026053241
PL047,PL062,14926,0.014780093
PL047,PL063,207413,0.106909722
PL047,PL064,91726,0.045694444
PL047,PL065,28429,0.018993056
PL047,PL066,190707,0.081828704
PL047,PL067,90114,0.048564815
PL047,PL068,377240,0.15119213
PL047,PL069,417122,0.16806713
PL047,PL070,236542,0.096990741
PL047,PL071,106056,0.052476852
PL047,PL072,85559,0.045439815
PL047,PL073,326032,0.151550926
PL047,PL074,74882,0.045023148
PL047,PL075,32563,0.027048611
PL047,PL076,23907,0.019722222
PL047,PL077,186629,0.104837963
PL047,PL078,237389,0.136342593
PL047,PL079,228925,0.093935185
PL047,PL080,256503,0.105439815
PL047,PL081,15620,0.015474537
PL047,PL082,12581,0.01369213
PL047,PL083,297809,0.142071759
PL047,PL084,421994,0.175451389
PL047,PL085,111926,0.055763889
PL047,PL086,290786,0.128831019
PL047,PL088,412668,0.165497685
PL047,PL090,227889,0.137881944
PL047,PL091,302350,0.1328125
PL047,PL094,412979,0.165740741
PL047,PL095,88412,0.042824074
PL047,PL097,57237,0.027858796
PL047,PL098,297478,0.147280093
PL047,PL099,109716,0.054224537
PL047,PL100,223030,0.117326389
PL047,PL101,460134,0.186666667
PL047,PL102,148079,0.07119213
PL047,PL103,403460,0.162048611
PL047,PL104,73216,0.036886574
PL047,PL105,49409,0.033541667
PL047,PL106,55417,0.032280093
PL047,PL107,238579,0.100347222
PL047,PL109,480823,0.191759259
PL047,PL110,37101,0.024918981
PL047,PL111,316579,0.15974537
PL047,PL112,57450,0.033981481
PL047,PL113,28600,0.017986111
PL047,PL114,238595,0.137314815
PL047,PL115,623712,0.261747685
PL047,PL116,35086,0.023344907
PL047,PL117,76263,0.042222222
PL047,PL118,680953,0.277997685
PL048,PL049,432824,0.204212963
PL048,PL050,325033,0.164189815
PL048,PL051,427927,0.200162037
PL048,PL052,206152,0.10880787
PL048,PL054,163581,0.103842593
PL048,PL055,99478,0.058032407
PL048,PL056,118260,0.078541667
PL048,PL057,488523,0.236481481
PL048,PL058,399276,0.186979167
PL048,PL059,528465,0.246319444
PL048,PL060,179718,0.099085648
PL048,PL061,159411,0.099189815
PL048,PL062,152194,0.086585648
PL048,PL063,98531,0.065821759
PL048,PL064,212912,0.120821759
PL048,PL065,114715,0.07599537
PL048,PL066,301275,0.155219907
PL048,PL067,230786,0.123043981
PL048,PL068,466850,0.220740741
PL048,PL069,506732,0.237615741
PL048,PL070,291829,0.153368056
PL048,PL071,227242,0.127604167
PL048,PL072,129457,0.090046296
PL048,PL073,265195,0.126689815
PL048,PL074,103112,0.066354167
PL048,PL075,148662,0.09943287
PL048,PL076,151563,0.091180556
PL048,PL077,173827,0.099259259
PL048,PL078,262406,0.150439815
PL048,PL079,298994,0.155509259
PL048,PL080,346113,0.174988426
PL048,PL081,158953,0.089375
PL048,PL082,154601,0.088622685
PL048,PL083,194675,0.087060185
PL048,PL084,360239,0.171018519
PL048,PL085,137559,0.088263889
PL048,PL086,380396,0.19837963
PL048,PL088,369959,0.177233796
PL048,PL090,241938,0.136412037
PL048,PL091,278996,0.167280093
PL048,PL094,351223,0.16130787
PL048,PL095,209597,0.117951389
PL048,PL097,178423,0.102997685
PL048,PL098,194344,0.092268519
PL048,PL099,220285,0.127627315
PL048,PL100,94901,0.046527778
PL048,PL101,339287,0.165810185
PL048,PL102,208176,0.138506944
PL048,PL103,355614,0.164733796
PL048,PL104,194402,0.112013889
PL048,PL105,143876,0.096701389
PL048,PL106,151007,0.095914352
PL048,PL107,293866,0.156724537
PL048,PL109,454937,0.208865741
PL048,PL110,177773,0.099398148
